InsertionReason,TimeStamps,UnparsedData
129,9871671,105
129,9871674,14
129,9871677,36
129,9871680,0
129,9871683,0
1,9872118,65285
1,9872119,65280
1,9872670,65319
1,9872671,65535
129,9872672,106
129,9872675,14
129,9872678,36
129,9872681,0
129,9872684,0
1,9873120,65280
1,9873672,65535
129,9873674,107
129,9873677,14
129,9873680,36
129,9873683,0
129,9873686,0
1,9874121,65335
1,9874122,65280
1,9874673,65312
1,9874674,65535
129,9874675,108
129,9874678,14
129,9874682,36
129,9874685,0
129,9874688,0
1,9875123,65280
1,9875675,65535
129,9875677,109
129,9875680,14
129,9875683,36
129,9875686,0
129,9875689,0
1,9876124,65285
1,9876125,65280
1,9876676,65319
1,9876677,65535
129,9876678,110
129,9876681,14
129,9876684,36
129,9876687,0
129,9876690,0
1,9877126,65280
1,9877678,65535
129,9877680,111
129,9877683,14
129,9877686,36
129,9877689,0
129,9877692,0
1,9878127,65317
1,9878128,65280
1,9878680,65535
129,9878681,112
129,9878684,14
129,9878687,36
129,9878690,0
129,9878693,0
1,9879129,65280
1,9879681,65535
129,9879683,113
129,9879688,36
129,9879695,0
1,9880130,65280
1,9880682,65535
129,9880684,114
129,9880687,14
129,9880690,36
129,9880693,0
129,9880696,0
1,9881131,65380
1,9881132,65280
1,9881683,65312
1,9881684,65535
129,9881685,115
129,9881688,14
129,9881691,36
129,9881694,0
129,9881697,0
1,9882133,65280
1,9882685,65535
129,9882687,116
129,9882690,14
129,9882693,36
129,9882696,0
129,9882699,0
1,9883134,65333
1,9883135,65280
1,9883687,65535
129,9883688,117
129,9883691,14
129,9883694,36
129,9883697,0
129,9883700,0
1,9884136,65280
1,9884688,65471
1,9884689,65535
129,9884690,118
129,9884693,14
129,9884696,36
129,9884699,0
129,9884702,0
1,9885137,65407
1,9885138,65280
1,9885690,65535
129,9885692,119
129,9885695,14
129,9885698,36
129,9885701,0
129,9885704,0
1,9886139,65284
1,9886140,65280
1,9886691,65455
1,9886692,65535
129,9886693,120
129,9886696,14
129,9886699,36
129,9886702,0
129,9886705,0
1,9887141,65280
1,9887693,65535
129,9887695,121
129,9887698,14
129,9887701,36
129,9887704,0
129,9887707,0
1,9888142,65280
1,9888694,65318
1,9888695,65535
129,9888696,122
129,9888699,14
129,9888702,36
129,9888705,0
129,9888708,0
1,9889144,65280
1,9889696,65535
129,9889698,123
129,9889701,14
129,9889704,36
129,9889707,0
129,9889710,0
1,9890145,65317
1,9890146,65280
1,9890697,65312
1,9890698,65535
129,9890699,124
129,9890702,14
129,9890705,36
129,9890708,0
129,9890711,0
1,9891147,65280
1,9891699,65519
1,9891700,65535
129,9891701,125
129,9891704,14
129,9891707,36
129,9891710,0
129,9891713,0
1,9892149,65280
1,9892701,65535
129,9892703,126
129,9892706,14
129,9892709,36
129,9892712,0
129,9892715,0
1,9893150,65280
1,9893702,65455
1,9893703,65535
129,9893704,127
129,9893707,14
129,9893710,36
129,9893713,0
129,9893716,0
1,9894152,65280
1,9894703,65317
1,9894704,65535
129,9894705,0
129,9894708,15
129,9894711,36
129,9894714,0
129,9894717,0
1,9895153,65280
1,9895705,65535
129,9895707,1
129,9895710,15
129,9895713,36
129,9895716,0
129,9895719,0
1,9896154,65533
1,9896155,65280
1,9896706,65317
1,9896707,65535
129,9896708,2
129,9896711,15
129,9896714,36
129,9896717,0
129,9896720,0
1,9897156,65280
1,9897708,65535
129,9897710,3
129,9897713,15
129,9897716,36
129,9897719,0
129,9897722,0
1,9898157,65533
1,9898158,65280
1,9898710,65535
129,9898712,4
129,9898715,15
129,9898718,36
129,9898721,0
129,9898724,0
1,9899159,65280
1,9899711,65455
1,9899712,65535
129,9899713,5
129,9899716,15
129,9899719,36
129,9899722,0
129,9899725,0
1,9900161,65280
1,9900712,65317
1,9900713,65535
129,9900714,6
129,9900717,15
129,9900720,36
129,9900723,0
129,9900726,0
1,9901162,65280
1,9901714,65535
129,9901716,7
129,9901719,15
129,9901722,36
129,9901725,0
129,9901728,0
1,9902163,65317
1,9902164,65280
1,9902715,65455
1,9902716,65535
129,9902717,8
129,9902720,15
129,9902723,36
129,9902726,0
129,9902729,0
1,9903165,65280
1,9903717,65535
129,9903719,9
129,9903722,15
129,9903725,36
129,9903728,0
129,9903731,0
1,9904166,65317
1,9904167,65280
1,9904718,65317
1,9904719,65535
129,9904720,10
129,9904723,15
129,9904726,36
129,9904729,0
129,9904732,0
1,9905168,65280
1,9905720,65535
129,9905722,11
129,9905725,15
129,9905728,36
129,9905731,0
129,9905734,0
1,9906169,65280
1,9906721,65471
1,9906722,65535
129,9906723,12
129,9906726,15
129,9906729,36
129,9906732,0
129,9906735,0
1,9907171,65280
1,9907723,65535
129,9907725,13
129,9907728,15
129,9907731,36
129,9907734,0
129,9907737,0
1,9908172,65285
1,9908173,65280
1,9908724,65319
1,9908725,65535
129,9908726,14
129,9908729,15
129,9908732,36
129,9908735,0
129,9908738,0
1,9909174,65280
1,9909726,65535
129,9909728,15
129,9909731,15
129,9909734,36
129,9909737,0
129,9909740,0
1,9910175,65349
1,9910176,65280
1,9910728,65535
129,9910729,16
129,9910732,15
129,9910735,36
129,9910738,0
129,9910741,0
1,9911177,65280
1,9911729,65535
129,9911731,17
129,9911734,15
129,9911737,36
129,9911740,0
129,9911743,0
1,9912179,65280
1,9912730,65312
1,9912731,65535
129,9912732,18
129,9912735,15
129,9912738,36
129,9912741,0
129,9912744,0
1,9913180,65280
1,9913732,65447
1,9913733,65535
129,9913734,19
129,9913737,15
129,9913740,36
129,9913743,0
129,9913746,0
1,9914182,65280
1,9914734,65535
129,9914736,20
129,9914739,15
129,9914742,36
129,9914745,0
129,9914748,0
1,9915183,65285
1,9915184,65280
1,9915735,65319
1,9915736,65535
129,9915737,21
129,9915740,15
129,9915743,36
129,9915746,0
129,9915749,0
1,9916185,65280
1,9916737,65535
129,9916739,22
129,9916742,15
129,9916745,36
129,9916748,0
129,9916751,0
1,9917186,65285
1,9917187,65280
1,9917738,65312
1,9917739,65535
129,9917740,23
129,9917743,15
129,9917746,36
129,9917749,0
129,9917752,0
1,9918188,65280
1,9918740,65447
1,9918741,65535
129,9918742,24
129,9918745,15
129,9918748,36
129,9918751,0
129,9918754,0
1,9919190,65280
1,9919742,65535
129,9919744,25
129,9919747,15
129,9919750,36
129,9919753,0
129,9919756,0
1,9920191,65285
1,9920192,65280
1,9920743,65455
1,9920744,65535
129,9920745,26
129,9920748,15
129,9920751,36
129,9920754,0
129,9920757,0
1,9921193,65280
1,9921745,65535
129,9921747,27
129,9921750,15
129,9921753,36
129,9921756,0
129,9921759,0
1,9922194,65281
1,9922195,65280
1,9922746,65312
1,9922747,65535
129,9922748,28
129,9922751,15
129,9922754,36
129,9922757,0
129,9922760,0
1,9923196,65280
1,9923748,65519
1,9923749,65535
129,9923750,29
129,9923753,15
129,9923756,36
129,9923759,0
129,9923762,0
1,9924197,65397
1,9924198,65280
1,9924749,65312
1,9924750,65535
129,9924752,30
129,9924755,15
129,9924758,36
129,9924761,0
129,9924764,0
1,9925199,65280
1,9925751,65535
129,9925753,31
129,9925756,15
129,9925759,36
129,9925762,0
129,9925765,0
1,9926200,65312
1,9926201,65280
1,9926752,65313
1,9926753,65535
129,9926754,32
129,9926757,15
129,9926760,36
129,9926763,0
129,9926766,0
1,9927202,65280
1,9927754,65535
129,9927756,33
129,9927759,15
129,9927762,36
129,9927765,0
129,9927768,0
1,9928203,65397
1,9928204,65280
1,9928755,65455
1,9928756,65535
129,9928757,34
129,9928760,15
129,9928763,36
129,9928766,0
129,9928769,0
1,9929205,65280
1,9929757,65535
129,9929759,35
129,9929762,15
129,9929765,36
129,9929768,0
129,9929771,0
1,9930206,65312
1,9930207,65280
1,9930758,65316
1,9930759,65535
129,9930760,36
129,9930763,15
129,9930766,36
129,9930769,0
129,9930772,0
1,9931208,65280
1,9931760,65535
129,9931762,37
129,9931765,15
129,9931768,36
129,9931771,0
129,9931774,0
1,9932209,65317
1,9932210,65280
1,9932761,65318
1,9932762,65535
129,9932763,38
129,9932766,15
129,9932769,36
129,9932772,0
129,9932775,0
1,9933211,65280
1,9933763,65455
1,9933764,65535
129,9933765,39
129,9933768,15
129,9933771,36
129,9933774,0
129,9933777,0
1,9934213,65280
1,9934765,65535
129,9934767,40
129,9934770,15
129,9934773,36
129,9934776,0
129,9934779,0
1,9935214,65280
1,9935766,65319
1,9935767,65535
129,9935768,41
129,9935771,15
129,9935774,36
129,9935777,0
129,9935780,0
1,9936216,65280
1,9936768,65535
129,9936770,42
129,9936773,15
129,9936776,36
129,9936779,0
129,9936782,0
1,9937217,65317
1,9937218,65280
1,9937769,65446
1,9937770,65535
129,9937771,43
129,9937774,15
129,9937777,36
129,9937780,0
129,9937783,0
1,9938219,65280
1,9938771,65535
129,9938773,44
129,9938776,15
129,9938779,36
129,9938782,0
129,9938785,0
1,9939220,65455
1,9939221,65280
1,9939772,65284
1,9939773,65535
129,9939774,45
129,9939777,15
129,9939780,36
129,9939783,0
129,9939786,0
1,9940222,65280
1,9940774,65447
1,9940775,65535
129,9940776,46
129,9940779,15
129,9940782,36
129,9940785,0
129,9940788,0
1,9941224,65280
1,9941776,65535
129,9941778,47
129,9941781,15
129,9941784,36
129,9941787,0
129,9941790,0
1,9942225,65316
1,9942226,65280
1,9942777,65454
1,9942778,65535
129,9942779,48
129,9942782,15
129,9942785,36
129,9942788,0
129,9942791,0
1,9943227,65280
1,9943779,65535
129,9943781,49
129,9943784,15
129,9943787,36
129,9943790,0
129,9943793,0
1,9944228,65341
1,9944229,65280
1,9944780,65285
1,9944781,65535
129,9944782,50
129,9944785,15
129,9944788,36
129,9944791,0
129,9944794,0
1,9945230,65280
1,9945782,65535
129,9945784,51
129,9945787,15
129,9945790,36
129,9945793,0
129,9945796,0
1,9946231,65397
1,9946232,65280
1,9946784,65535
129,9946785,52
129,9946788,15
129,9946791,36
129,9946794,0
129,9946797,0
1,9947233,65280
1,9947785,65455
1,9947786,65535
129,9947787,53
129,9947790,15
129,9947793,36
129,9947796,0
129,9947799,0
1,9948235,65280
1,9948786,65317
1,9948787,65535
129,9948788,54
129,9948791,15
129,9948794,36
129,9948797,0
129,9948800,0
1,9949236,65280
1,9949788,65535
129,9949790,55
129,9949793,15
129,9949796,36
129,9949799,0
129,9949802,0
1,9950237,65317
1,9950238,65280
1,9950789,65313
1,9950790,65535
129,9950791,56
129,9950794,15
129,9950797,36
129,9950801,0
129,9950804,0
1,9951239,65280
1,9951791,65535
129,9951793,57
129,9951796,15
129,9951799,36
129,9951802,0
129,9951805,0
1,9952240,65284
1,9952241,65280
1,9952792,65317
1,9952793,65535
129,9952794,58
129,9952797,15
129,9952800,36
129,9952803,0
129,9952806,0
1,9953242,65280
1,9953794,65535
129,9953796,59
129,9953799,15
129,9953802,36
129,9953805,0
129,9953808,0
1,9954243,65317
1,9954244,65280
1,9954795,65313
1,9954796,65535
129,9954797,60
129,9954800,15
129,9954803,36
129,9954806,0
129,9954809,0
1,9955245,65280
1,9955797,65471
1,9955798,65535
129,9955799,61
129,9955802,15
129,9955805,36
129,9955808,0
129,9955811,0
1,9956247,65280
1,9956799,65535
129,9956800,62
129,9956803,15
129,9956806,36
129,9956809,0
129,9956812,0
1,9957248,65280
1,9957800,65519
1,9957801,65535
129,9957802,63
129,9957805,15
129,9957808,36
129,9957811,0
129,9957814,0
1,9958250,65280
1,9958802,65535
129,9958804,64
129,9958807,15
129,9958810,36
129,9958813,0
129,9958816,0
1,9959251,65285
1,9959252,65280
1,9959803,65445
1,9959804,65535
129,9959805,65
129,9959808,15
129,9959811,36
129,9959814,0
129,9959817,0
1,9960253,65280
1,9960805,65535
129,9960807,66
129,9960810,15
129,9960813,36
129,9960816,0
129,9960819,0
1,9961254,65461
1,9961255,65280
1,9961806,65313
1,9961807,65535
129,9961808,67
129,9961811,15
129,9961814,36
129,9961817,0
129,9961820,0
1,9962256,65280
1,9962808,65535
129,9962810,68
129,9962813,15
129,9962816,36
129,9962819,0
129,9962822,0
1,9963257,65391
1,9963258,65280
1,9963810,65535
129,9963812,69
129,9963815,15
129,9963818,36
129,9963821,0
129,9963824,0
1,9964259,65285
1,9964260,65280
1,9964811,65447
1,9964812,65535
129,9964813,70
129,9964816,15
129,9964819,36
129,9964822,0
129,9964825,0
1,9965261,65280
1,9965813,65535
129,9965815,71
129,9965818,15
129,9965821,36
129,9965824,0
129,9965827,0
1,9966262,65389
1,9966263,65280
1,9966814,65312
1,9966815,65535
129,9966816,72
129,9966819,15
129,9966822,36
129,9966825,0
129,9966828,0
1,9967264,65280
1,9967816,65519
1,9967817,65535
129,9967818,73
129,9967821,15
129,9967824,36
129,9967827,0
129,9967830,0
1,9968265,65335
1,9968266,65280
1,9968818,65535
129,9968820,74
129,9968823,15
129,9968829,0
1,9969267,65280
1,9969819,65455
1,9969820,65535
129,9969821,75
129,9969824,15
129,9969827,36
129,9969830,0
129,9969833,0
1,9970269,65280
1,9970821,65535
129,9970823,76
129,9970826,15
129,9970829,36
129,9970832,0
129,9970835,0
1,9971270,65281
1,9971271,65280
1,9971822,65535
129,9971824,77
129,9971827,15
129,9971830,36
129,9971833,0
129,9971836,0
1,9972271,65333
1,9972272,65280
1,9972824,65535
129,9972825,78
129,9972828,15
129,9972831,36
129,9972834,0
129,9972837,0
1,9973273,65280
1,9973825,65471
1,9973826,65535
129,9973827,79
129,9973830,15
129,9973833,36
129,9973836,0
129,9973839,0
1,9974275,65280
1,9974826,65317
1,9974827,65535
129,9974828,80
129,9974831,15
129,9974834,36
129,9974837,0
129,9974840,0
1,9975276,65280
1,9975828,65535
129,9975830,81
129,9975833,15
129,9975836,36
129,9975839,0
129,9975842,0
1,9976277,65317
1,9976278,65280
1,9976829,65316
1,9976830,65535
129,9976831,82
129,9976834,15
129,9976837,36
129,9976840,0
129,9976843,0
1,9977279,65280
1,9977831,65535
129,9977833,83
129,9977836,15
129,9977839,36
129,9977842,0
129,9977845,0
1,9978280,65519
1,9978281,65280
1,9978832,65312
1,9978833,65535
129,9978834,84
129,9978837,15
129,9978840,36
129,9978843,0
129,9978846,0
1,9979282,65280
1,9979834,65455
1,9979835,65535
129,9979836,85
129,9979839,15
129,9979842,36
129,9979845,0
129,9979848,0
1,9980284,65280
1,9980836,65535
129,9980838,86
129,9980841,15
129,9980844,36
129,9980847,0
129,9980850,0
1,9981285,65284
1,9981286,65280
1,9981837,65445
1,9981838,65535
129,9981839,87
129,9981842,15
129,9981845,36
129,9981848,0
129,9981851,0
1,9982287,65280
1,9982839,65535
129,9982841,88
129,9982844,15
129,9982847,36
129,9982850,0
129,9982853,0
1,9983288,65381
1,9983289,65280
1,9983840,65316
1,9983841,65535
129,9983842,89
129,9983845,15
129,9983848,36
129,9983851,0
129,9983854,0
1,9984290,65280
1,9984842,65535
129,9984844,90
129,9984847,15
129,9984850,36
129,9984853,0
129,9984856,0
1,9985291,65343
1,9985292,65280
1,9985844,65535
129,9985846,91
129,9985849,15
129,9985852,36
129,9985855,0
129,9985858,0
1,9986293,65280
1,9986845,65316
1,9986846,65535
129,9986847,92
129,9986850,15
129,9986853,36
129,9986856,0
129,9986859,0
1,9987295,65280
1,9987847,65535
129,9987849,93
129,9987852,15
129,9987855,36
129,9987858,0
129,9987861,0
1,9988296,65341
1,9988297,65280
1,9988848,65312
1,9988849,65535
129,9988850,94
129,9988853,15
129,9988856,36
129,9988859,0
129,9988862,0
1,9989298,65280
1,9989850,65463
1,9989851,65535
129,9989852,95
129,9989855,15
129,9989858,36
129,9989861,0
129,9989864,0
1,9990300,65280
1,9990852,65535
129,9990854,96
129,9990857,15
129,9990860,36
129,9990863,0
129,9990866,0
1,9991301,65280
1,9991853,65455
1,9991854,65535
129,9991855,97
129,9991858,15
129,9991861,36
129,9991864,0
129,9991867,0
1,9992303,65280
1,9992855,65535
129,9992857,98
129,9992860,15
129,9992863,36
129,9992866,0
129,9992869,0
1,9993304,65284
1,9993305,65280
1,9993856,65327
1,9993857,65535
129,9993858,99
129,9993861,15
129,9993864,36
129,9993867,0
129,9993870,0
1,9994306,65280
1,9994857,65281
1,9994858,65535
129,9994859,100
129,9994862,15
129,9994865,36
129,9994868,0
129,9994871,0
1,9995307,65280
1,9995859,65519
1,9995860,65535
129,9995861,101
129,9995864,15
129,9995867,36
129,9995870,0
129,9995873,0
1,9996309,65280
1,9996861,65535
129,9996863,102
129,9996866,15
129,9996869,36
129,9996872,0
129,9996875,0
1,9997310,65280
1,9997862,65535
129,9997864,103
129,9997867,15
129,9997870,36
129,9997873,0
129,9997876,0
1,9998311,65381
1,9998312,65280
1,9998863,65313
1,9998864,65535
129,9998865,104
129,9998868,15
129,9998871,36
129,9998874,0
129,9998877,0
1,9999313,65280
1,9999865,65535
129,9999867,105
129,9999870,15
129,9999873,36
129,9999876,0
129,9999879,0
1,10000314,65469
1,10000315,65280
1,10000867,65535
129,10000868,106
129,10000871,15
129,10000874,36
129,10000877,0
129,10000880,0
1,10001316,65280
1,10001868,65471
1,10001869,65535
129,10001870,107
129,10001873,15
129,10001876,36
129,10001879,0
129,10001882,0
1,10002318,65280
1,10002870,65535
129,10002872,108
129,10002875,15
129,10002878,36
129,10002881,0
129,10002884,0
1,10003319,65316
1,10003320,65280
1,10003871,65445
1,10003872,65535
129,10003873,109
129,10003876,15
129,10003879,36
129,10003882,0
129,10003885,0
1,10004321,65280
1,10004873,65535
129,10004875,110
129,10004878,15
129,10004881,36
129,10004884,0
129,10004887,0
1,10005322,65301
1,10005323,65280
1,10005874,65281
1,10005875,65535
129,10005876,111
129,10005879,15
129,10005882,36
129,10005885,0
129,10005888,0
1,10006324,65280
1,10006876,65535
129,10006878,112
129,10006881,15
129,10006884,36
129,10006887,0
129,10006890,0
1,10007325,65325
1,10007326,65280
1,10007878,65535
129,10007879,113
129,10007882,15
129,10007885,36
129,10007888,0
129,10007891,0
1,10008327,65280
1,10008879,65447
1,10008880,65535
129,10008881,114
129,10008884,15
129,10008887,36
129,10008890,0
129,10008893,0
1,10009329,65280
1,10009881,65535
129,10009883,115
129,10009886,15
129,10009889,36
129,10009892,0
129,10009895,0
1,10010330,65281
1,10010331,65280
1,10010882,65313
1,10010883,65535
129,10010884,116
129,10010887,15
129,10010890,36
129,10010893,0
129,10010896,0
1,10011332,65280
1,10011884,65535
129,10011886,117
129,10011889,15
129,10011892,36
129,10011895,0
129,10011898,0
1,10012333,65391
1,10012334,65280
1,10012885,65312
1,10012886,65535
129,10012890,15
129,10012896,0
1,10013335,65280
1,10013887,65519
1,10013888,65535
129,10013889,119
129,10013892,15
129,10013895,36
129,10013898,0
129,10013901,0
1,10014337,65280
1,10014889,65535
129,10014891,120
129,10014894,15
129,10014897,36
129,10014900,0
129,10014903,0
1,10015338,65280
1,10015890,65327
1,10015891,65535
129,10015892,121
129,10015895,15
129,10015898,36
129,10015901,0
129,10015904,0
1,10016340,65280
1,10016892,65535
129,10016894,122
129,10016897,15
129,10016900,36
129,10016903,0
129,10016906,0
1,10017341,65317
1,10017342,65280
1,10017893,65535
129,10017895,123
129,10017898,15
129,10017901,36
129,10017904,0
129,10017907,0
1,10018342,65533
1,10018343,65280
1,10018895,65535
129,10018897,124
129,10018900,15
129,10018903,36
129,10018906,0
129,10018909,0
1,10019344,65280
1,10019896,65327
1,10019897,65535
129,10019898,125
129,10019901,15
129,10019904,36
129,10019907,0
129,10019910,0
1,10020346,65280
1,10020897,65316
1,10020898,65535
129,10020899,126
129,10020902,15
129,10020905,36
129,10020908,0
129,10020911,0
1,10021347,65280
1,10021899,65535
129,10021901,127
129,10021904,15
129,10021907,36
129,10021910,0
129,10021913,0
1,10022348,65453
1,10022349,65280
1,10022901,65535
129,10022902,0
129,10022905,16
129,10022908,36
129,10022911,0
129,10022914,0
1,10023350,65280
1,10023902,65455
1,10023903,65535
129,10023904,1
129,10023907,16
129,10023910,36
129,10023913,0
129,10023916,0
1,10024351,65407
1,10024352,65280
1,10024904,65535
129,10024906,2
129,10024909,16
129,10024912,36
129,10024915,0
129,10024918,0
1,10025353,65281
1,10025354,65280
1,10025905,65447
1,10025906,65535
129,10025907,3
129,10025910,16
129,10025913,36
129,10025916,0
129,10025919,0
1,10026355,65280
1,10026907,65535
129,10026909,4
129,10026912,16
129,10026915,36
129,10026918,0
129,10026921,0
1,10027356,65317
1,10027357,65280
1,10027908,65316
1,10027909,65535
129,10027910,5
129,10027913,16
129,10027916,36
129,10027919,0
129,10027922,0
1,10028358,65280
1,10028910,65519
1,10028911,65535
129,10028912,6
129,10028915,16
129,10028918,36
129,10028921,0
129,10028924,0
1,10029359,65405
1,10029360,65280
1,10029912,65535
129,10029914,7
129,10029917,16
129,10029920,36
129,10029923,0
129,10029926,0
1,10030361,65280
1,10030913,65527
1,10030914,65535
129,10030915,8
129,10030918,16
129,10030921,36
129,10030924,0
129,10030927,0
1,10031363,65280
1,10031915,65535
129,10031917,9
129,10031920,16
129,10031923,36
129,10031926,0
129,10031929,0
1,10032364,65317
1,10032365,65280
1,10032917,65535
129,10032918,10
129,10032921,16
129,10032924,36
129,10032927,0
129,10032930,0
1,10033366,65280
1,10033918,65535
129,10033920,11
129,10033923,16
129,10033926,36
129,10033929,0
129,10033932,0
1,10034368,65280
1,10034920,65535
129,10034922,12
129,10034925,16
129,10034928,36
129,10034931,0
129,10034934,0
1,10035369,65281
1,10035370,65280
1,10035921,65447
1,10035922,65535
