,TimeStamps,chunk_serial,UTCTimeStamp
498,8976159.0,5325893,2024-07-03 20:59:43.175300
499,8977160.0,5325894,2024-07-03 20:59:43.208667
500,8978162.0,5325895,2024-07-03 20:59:43.242067
501,8979163.0,5325896,2024-07-03 20:59:43.275433
502,8980165.0,5325897,2024-07-03 20:59:43.308833
503,8981166.0,5325898,2024-07-03 20:59:43.342200
504,8982168.0,5325899,2024-07-03 20:59:43.375600
505,8983169.0,5325900,2024-07-03 20:59:43.408967
506,8984170.0,5325901,2024-07-03 20:59:43.442333
507,8985172.0,5325902,2024-07-03 20:59:43.475733
508,8986173.0,5325903,2024-07-03 20:59:43.509100
509,8987175.0,5325904,2024-07-03 20:59:43.542500
510,8988176.0,5325905,2024-07-03 20:59:43.575867
511,8989177.0,5325906,2024-07-03 20:59:43.609233
512,8990178.0,5325907,2024-07-03 20:59:43.642600
513,8991180.0,5325908,2024-07-03 20:59:43.676000
514,8992182.0,5325909,2024-07-03 20:59:43.709400
515,8993183.0,5325910,2024-07-03 20:59:43.742767
516,8994184.0,5325911,2024-07-03 20:59:43.776133
517,8995186.0,5325912,2024-07-03 20:59:43.809533
518,8996187.0,5325913,2024-07-03 20:59:43.842900
519,8997189.0,5325914,2024-07-03 20:59:43.876300
520,8998190.0,5325915,2024-07-03 20:59:43.909667
521,8999192.0,5325916,2024-07-03 20:59:43.943067
522,9000193.0,5325917,2024-07-03 20:59:43.976433
523,9001195.0,5325918,2024-07-03 20:59:44.009833
524,9002196.0,5325919,2024-07-03 20:59:44.043200
525,9003197.0,5325920,2024-07-03 20:59:44.076567
526,9004199.0,5325921,2024-07-03 20:59:44.109967
527,9005200.0,5325922,2024-07-03 20:59:44.143333
528,9006201.0,5325923,2024-07-03 20:59:44.176700
529,9007203.0,5325924,2024-07-03 20:59:44.210100
530,9008204.0,5325925,2024-07-03 20:59:44.243467
531,9009206.0,5325926,2024-07-03 20:59:44.276867
532,9010207.0,5325927,2024-07-03 20:59:44.310233
533,9011208.0,5325928,2024-07-03 20:59:44.343600
534,9012210.0,5325929,2024-07-03 20:59:44.377000
535,9013211.0,5325930,2024-07-03 20:59:44.410367
536,9014213.0,5325931,2024-07-03 20:59:44.443767
537,9015214.0,5325932,2024-07-03 20:59:44.477133
538,9016216.0,5325933,2024-07-03 20:59:44.510533
539,9017217.0,5325934,2024-07-03 20:59:44.543900
540,9018218.0,5325935,2024-07-03 20:59:44.577267
541,9019220.0,5325936,2024-07-03 20:59:44.610667
542,9020221.0,5325937,2024-07-03 20:59:44.644033
543,9021223.0,5325938,2024-07-03 20:59:44.677433
544,9022224.0,5325939,2024-07-03 20:59:44.710800
545,9023225.0,5325940,2024-07-03 20:59:44.744167
546,9024227.0,5325941,2024-07-03 20:59:44.777567
547,9025228.0,5325942,2024-07-03 20:59:44.810933
548,9026229.0,5325943,2024-07-03 20:59:44.844300
549,9027230.0,5325944,2024-07-03 20:59:44.877667
550,9028232.0,5325945,2024-07-03 20:59:44.911067
551,9029233.0,5325946,2024-07-03 20:59:44.944433
552,9030235.0,5325947,2024-07-03 20:59:44.977833
553,9031236.0,5325948,2024-07-03 20:59:45.011200
554,9032237.0,5325949,2024-07-03 20:59:45.044567
555,9033239.0,5325950,2024-07-03 20:59:45.077967
556,9034240.0,5325951,2024-07-03 20:59:45.111333
557,9035241.0,5325952,2024-07-03 20:59:45.144700
558,9036243.0,5325953,2024-07-03 20:59:45.178100
559,9037245.0,5325954,2024-07-03 20:59:45.211500
560,9038246.0,5325955,2024-07-03 20:59:45.244867
561,9039247.0,5325956,2024-07-03 20:59:45.278233
562,9040249.0,5325957,2024-07-03 20:59:45.311633
563,9041250.0,5325958,2024-07-03 20:59:45.345000
564,9042252.0,5325959,2024-07-03 20:59:45.378400
565,9043253.0,5325960,2024-07-03 20:59:45.411767
566,9044254.0,5325961,2024-07-03 20:59:45.445133
567,9045256.0,5325962,2024-07-03 20:59:45.478533
568,9046257.0,5325963,2024-07-03 20:59:45.511900
569,9047259.0,5325964,2024-07-03 20:59:45.545300
570,9048260.0,5325965,2024-07-03 20:59:45.578667
571,9049261.0,5325966,2024-07-03 20:59:45.612033
572,9050263.0,5325967,2024-07-03 20:59:45.645433
573,9051264.0,5325968,2024-07-03 20:59:45.678800
574,9052266.0,5325969,2024-07-03 20:59:45.712200
575,9053267.0,5325970,2024-07-03 20:59:45.745567
576,9054269.0,5325971,2024-07-03 20:59:45.778967
577,9055270.0,5325972,2024-07-03 20:59:45.812333
578,9056271.0,5325973,2024-07-03 20:59:45.845700
579,9057273.0,5325974,2024-07-03 20:59:45.879100
580,9058274.0,5325975,2024-07-03 20:59:45.912467
581,9059276.0,5325976,2024-07-03 20:59:45.945867
582,9060277.0,5325977,2024-07-03 20:59:45.979233
583,9061278.0,5325978,2024-07-03 20:59:46.012600
584,9062280.0,5325979,2024-07-03 20:59:46.046000
585,9063281.0,5325980,2024-07-03 20:59:46.079367
586,9064283.0,5325981,2024-07-03 20:59:46.112767
587,9065284.0,5325982,2024-07-03 20:59:46.146133
588,9066285.0,5325983,2024-07-03 20:59:46.179500
589,9067287.0,5325984,2024-07-03 20:59:46.212900
590,9068288.0,5325985,2024-07-03 20:59:46.246267
591,9069290.0,5325986,2024-07-03 20:59:46.279667
592,9070291.0,5325987,2024-07-03 20:59:46.313033
593,9071293.0,5325988,2024-07-03 20:59:46.346433
594,9072294.0,5325989,2024-07-03 20:59:46.379800
595,9073295.0,5325990,2024-07-03 20:59:46.413167
596,9074297.0,5325991,2024-07-03 20:59:46.446567
597,9075298.0,5325992,2024-07-03 20:59:46.479933
598,9076300.0,5325993,2024-07-03 20:59:46.513333
599,9077301.0,5325994,2024-07-03 20:59:46.546700
600,9078303.0,5325995,2024-07-03 20:59:46.580100
601,9079304.0,5325996,2024-07-03 20:59:46.613467
602,9080306.0,5325997,2024-07-03 20:59:46.646867
603,9081307.0,5325998,2024-07-03 20:59:46.680233
604,9082309.0,5325999,2024-07-03 20:59:46.713633
605,9083310.0,5326000,2024-07-03 20:59:46.747000
606,9084312.0,5326001,2024-07-03 20:59:46.780400
607,9085313.0,5326002,2024-07-03 20:59:46.813767
608,9086314.0,5326003,2024-07-03 20:59:46.847133
609,9087315.0,5326004,2024-07-03 20:59:46.880500
610,9088317.0,5326005,2024-07-03 20:59:46.913900
611,9089318.0,5326006,2024-07-03 20:59:46.947267
612,9090320.0,5326007,2024-07-03 20:59:46.980667
613,9091321.0,5326008,2024-07-03 20:59:47.014033
614,9092322.0,5326009,2024-07-03 20:59:47.047400
615,9093324.0,5326010,2024-07-03 20:59:47.080800
616,9094325.0,5326011,2024-07-03 20:59:47.114167
617,9095327.0,5326012,2024-07-03 20:59:47.147567
618,9096328.0,5326013,2024-07-03 20:59:47.180933
619,9097330.0,5326014,2024-07-03 20:59:47.214333
620,9098331.0,5326015,2024-07-03 20:59:47.247700
621,9099332.0,5326016,2024-07-03 20:59:47.281067
622,9100334.0,5326017,2024-07-03 20:59:47.314467
623,9101335.0,5326018,2024-07-03 20:59:47.347833
624,9102337.0,5326019,2024-07-03 20:59:47.381233
625,9103338.0,5326020,2024-07-03 20:59:47.414600
626,9104339.0,5326021,2024-07-03 20:59:47.447967
627,9105341.0,5326022,2024-07-03 20:59:47.481367
628,9106342.0,5326023,2024-07-03 20:59:47.514733
629,9107344.0,5326024,2024-07-03 20:59:47.548133
630,9108345.0,5326025,2024-07-03 20:59:47.581500
631,9109347.0,5326026,2024-07-03 20:59:47.614900
632,9110348.0,5326027,2024-07-03 20:59:47.648267
633,9111349.0,5326028,2024-07-03 20:59:47.681633
634,9112351.0,5326029,2024-07-03 20:59:47.715033
635,9113352.0,5326030,2024-07-03 20:59:47.748400
636,9114354.0,5326031,2024-07-03 20:59:47.781800
637,9115355.0,5326032,2024-07-03 20:59:47.815167
638,9116356.0,5326033,2024-07-03 20:59:47.848533
639,9117358.0,5326034,2024-07-03 20:59:47.881933
640,9118359.0,5326035,2024-07-03 20:59:47.915300
641,9119360.0,5326036,2024-07-03 20:59:47.948667
642,9120362.0,5326037,2024-07-03 20:59:47.982067
643,9121363.0,5326038,2024-07-03 20:59:48.015433
644,9122365.0,5326039,2024-07-03 20:59:48.048833
645,9123366.0,5326040,2024-07-03 20:59:48.082200
646,9124368.0,5326041,2024-07-03 20:59:48.115600
647,9125369.0,5326042,2024-07-03 20:59:48.148967
648,9126371.0,5326043,2024-07-03 20:59:48.182367
649,9127372.0,5326044,2024-07-03 20:59:48.215733
650,9128374.0,5326045,2024-07-03 20:59:48.249133
651,9129375.0,5326046,2024-07-03 20:59:48.282500
652,9130376.0,5326047,2024-07-03 20:59:48.315867
653,9131378.0,5326048,2024-07-03 20:59:48.349267
654,9132379.0,5326049,2024-07-03 20:59:48.382633
655,9133381.0,5326050,2024-07-03 20:59:48.416033
656,9134382.0,5326051,2024-07-03 20:59:48.449400
657,9135383.0,5326052,2024-07-03 20:59:48.482767
658,9136385.0,5326053,2024-07-03 20:59:48.516167
659,9137386.0,5326054,2024-07-03 20:59:48.549533
660,9138388.0,5326055,2024-07-03 20:59:48.582933
661,9139389.0,5326056,2024-07-03 20:59:48.616300
662,9140390.0,5326057,2024-07-03 20:59:48.649667
663,9141392.0,5326058,2024-07-03 20:59:48.683067
664,9142393.0,5326059,2024-07-03 20:59:48.716433
665,9143395.0,5326060,2024-07-03 20:59:48.749833
666,9144396.0,5326061,2024-07-03 20:59:48.783200
667,9145398.0,5326062,2024-07-03 20:59:48.816600
668,9146399.0,5326063,2024-07-03 20:59:48.849967
669,9147400.0,5326064,2024-07-03 20:59:48.883333
670,9148402.0,5326065,2024-07-03 20:59:48.916733
671,9149403.0,5326066,2024-07-03 20:59:48.950100
672,9150405.0,5326067,2024-07-03 20:59:48.983500
673,9151406.0,5326068,2024-07-03 20:59:49.016867
674,9152407.0,5326069,2024-07-03 20:59:49.050233
675,9153409.0,5326070,2024-07-03 20:59:49.083633
676,9154410.0,5326071,2024-07-03 20:59:49.117000
677,9155412.0,5326072,2024-07-03 20:59:49.150400
678,9156413.0,5326073,2024-07-03 20:59:49.183767
679,9157415.0,5326074,2024-07-03 20:59:49.217167
680,9158416.0,5326075,2024-07-03 20:59:49.250533
681,9159418.0,5326076,2024-07-03 20:59:49.283933
682,9160419.0,5326077,2024-07-03 20:59:49.317300
683,9161420.0,5326078,2024-07-03 20:59:49.350667
684,9162422.0,5326079,2024-07-03 20:59:49.384067
685,9163423.0,5326080,2024-07-03 20:59:49.417433
686,9164425.0,5326081,2024-07-03 20:59:49.450833
687,9165427.0,5326082,2024-07-03 20:59:49.484233
688,9166428.0,5326083,2024-07-03 20:59:49.517600
689,9167429.0,5326084,2024-07-03 20:59:49.550967
690,9168431.0,5326085,2024-07-03 20:59:49.584367
691,9169432.0,5326086,2024-07-03 20:59:49.617733
692,9170433.0,5326087,2024-07-03 20:59:49.651100
693,9171435.0,5326088,2024-07-03 20:59:49.684500
694,9172437.0,5326089,2024-07-03 20:59:49.717900
695,9173438.0,5326090,2024-07-03 20:59:49.751267
696,9174439.0,5326091,2024-07-03 20:59:49.784633
697,9175441.0,5326092,2024-07-03 20:59:49.818033
698,9176442.0,5326093,2024-07-03 20:59:49.851400
699,9177444.0,5326094,2024-07-03 20:59:49.884800
700,9178445.0,5326095,2024-07-03 20:59:49.918167
701,9179446.0,5326096,2024-07-03 20:59:49.951533
702,9180448.0,5326097,2024-07-03 20:59:49.984933
703,9181449.0,5326098,2024-07-03 20:59:50.018300
704,9182451.0,5326099,2024-07-03 20:59:50.051700
705,9183452.0,5326100,2024-07-03 20:59:50.085067
706,9184453.0,5326101,2024-07-03 20:59:50.118433
707,9185455.0,5326102,2024-07-03 20:59:50.151833
708,9186456.0,5326103,2024-07-03 20:59:50.185200
709,9187457.0,5326104,2024-07-03 20:59:50.218567
710,9188459.0,5326105,2024-07-03 20:59:50.251967
711,9189460.0,5326106,2024-07-03 20:59:50.285333
712,9190462.0,5326107,2024-07-03 20:59:50.318733
713,9191463.0,5326108,2024-07-03 20:59:50.352100
714,9192465.0,5326109,2024-07-03 20:59:50.385500
715,9193467.0,5326110,2024-07-03 20:59:50.418900
716,9194468.0,5326111,2024-07-03 20:59:50.452267
717,9195470.0,5326112,2024-07-03 20:59:50.485667
718,9196471.0,5326113,2024-07-03 20:59:50.519033
719,9197473.0,5326114,2024-07-03 20:59:50.552433
720,9198474.0,5326115,2024-07-03 20:59:50.585800
721,9199476.0,5326116,2024-07-03 20:59:50.619200
722,9200477.0,5326117,2024-07-03 20:59:50.652567
723,9201478.0,5326118,2024-07-03 20:59:50.685933
724,9202480.0,5326119,2024-07-03 20:59:50.719333
725,9203481.0,5326120,2024-07-03 20:59:50.752700
726,9204483.0,5326121,2024-07-03 20:59:50.786100
727,9205484.0,5326122,2024-07-03 20:59:50.819467
728,9206486.0,5326123,2024-07-03 20:59:50.852867
729,9207487.0,5326124,2024-07-03 20:59:50.886233
730,9208488.0,5326125,2024-07-03 20:59:50.919600
731,9209490.0,5326126,2024-07-03 20:59:50.953000
732,9210491.0,5326127,2024-07-03 20:59:50.986367
733,9211492.0,5326128,2024-07-03 20:59:51.019733
734,9212494.0,5326129,2024-07-03 20:59:51.053133
735,9213495.0,5326130,2024-07-03 20:59:51.086500
736,9214497.0,5326131,2024-07-03 20:59:51.119900
737,9215498.0,5326132,2024-07-03 20:59:51.153267
738,9216499.0,5326133,2024-07-03 20:59:51.186633
739,9217501.0,5326134,2024-07-03 20:59:51.220033
740,9218502.0,5326135,2024-07-03 20:59:51.253400
741,9219503.0,5326136,2024-07-03 20:59:51.286767
742,9220505.0,5326137,2024-07-03 20:59:51.320167
743,9221506.0,5326138,2024-07-03 20:59:51.353533
744,9222508.0,5326139,2024-07-03 20:59:51.386933
745,9223509.0,5326140,2024-07-03 20:59:51.420300
746,9224511.0,5326141,2024-07-03 20:59:51.453700
747,9225512.0,5326142,2024-07-03 20:59:51.487067
748,9226514.0,5326143,2024-07-03 20:59:51.520467
749,9227515.0,5326144,2024-07-03 20:59:51.553833
750,9228516.0,5326145,2024-07-03 20:59:51.587200
751,9229518.0,5326146,2024-07-03 20:59:51.620600
752,9230519.0,5326147,2024-07-03 20:59:51.653967
753,9231520.0,5326148,2024-07-03 20:59:51.687333
754,9232522.0,5326149,2024-07-03 20:59:51.720733
755,9233523.0,5326150,2024-07-03 20:59:51.754100
756,9234525.0,5326151,2024-07-03 20:59:51.787500
757,9235526.0,5326152,2024-07-03 20:59:51.820867
758,9236527.0,5326153,2024-07-03 20:59:51.854233
759,9237529.0,5326154,2024-07-03 20:59:51.887633
760,9238530.0,5326155,2024-07-03 20:59:51.921000
761,9239532.0,5326156,2024-07-03 20:59:51.954400
762,9240533.0,5326157,2024-07-03 20:59:51.987767
763,9241534.0,5326158,2024-07-03 20:59:52.021133
764,9242536.0,5326159,2024-07-03 20:59:52.054533
765,9243537.0,5326160,2024-07-03 20:59:52.087900
766,9244539.0,5326161,2024-07-03 20:59:52.121300
767,9245541.0,5326162,2024-07-03 20:59:52.154700
768,9246542.0,5326163,2024-07-03 20:59:52.188067
769,9247543.0,5326164,2024-07-03 20:59:52.221433
770,9248545.0,5326165,2024-07-03 20:59:52.254833
771,9249546.0,5326166,2024-07-03 20:59:52.288200
772,9250547.0,5326167,2024-07-03 20:59:52.321567
773,9251549.0,5326168,2024-07-03 20:59:52.354967
774,9252550.0,5326169,2024-07-03 20:59:52.388333
775,9253552.0,5326170,2024-07-03 20:59:52.421733
776,9254553.0,5326171,2024-07-03 20:59:52.455100
777,9255555.0,5326172,2024-07-03 20:59:52.488500
778,9256556.0,5326173,2024-07-03 20:59:52.521867
779,9257557.0,5326174,2024-07-03 20:59:52.555233
780,9258559.0,5326175,2024-07-03 20:59:52.588633
781,9259560.0,5326176,2024-07-03 20:59:52.622000
782,9260562.0,5326177,2024-07-03 20:59:52.655400
783,9261563.0,5326178,2024-07-03 20:59:52.688767
784,9262564.0,5326179,2024-07-03 20:59:52.722133
785,9263566.0,5326180,2024-07-03 20:59:52.755533
786,9264567.0,5326181,2024-07-03 20:59:52.788900
787,9265569.0,5326182,2024-07-03 20:59:52.822300
788,9266570.0,5326183,2024-07-03 20:59:52.855667
789,9267571.0,5326184,2024-07-03 20:59:52.889033
790,9268573.0,5326185,2024-07-03 20:59:52.922433
791,9269574.0,5326186,2024-07-03 20:59:52.955800
792,9270576.0,5326187,2024-07-03 20:59:52.989200
793,9271577.0,5326188,2024-07-03 20:59:53.022567
794,9272578.0,5326189,2024-07-03 20:59:53.055933
795,9273580.0,5326190,2024-07-03 20:59:53.089333
796,9274581.0,5326191,2024-07-03 20:59:53.122700
797,9275583.0,5326192,2024-07-03 20:59:53.156100
798,9276584.0,5326193,2024-07-03 20:59:53.189467
799,9277585.0,5326194,2024-07-03 20:59:53.222833
800,9278587.0,5326195,2024-07-03 20:59:53.256233
801,9279588.0,5326196,2024-07-03 20:59:53.289600
802,9280590.0,5326197,2024-07-03 20:59:53.323000
803,9281591.0,5326198,2024-07-03 20:59:53.356367
804,9282593.0,5326199,2024-07-03 20:59:53.389767
805,9283594.0,5326200,2024-07-03 20:59:53.423133
806,9284595.0,5326201,2024-07-03 20:59:53.456500
807,9285597.0,5326202,2024-07-03 20:59:53.489900
808,9286598.0,5326203,2024-07-03 20:59:53.523267
809,9287599.0,5326204,2024-07-03 20:59:53.556633
810,9288601.0,5326205,2024-07-03 20:59:53.590033
811,9289602.0,5326206,2024-07-03 20:59:53.623400
812,9290604.0,5326207,2024-07-03 20:59:53.656800
813,9291605.0,5326208,2024-07-03 20:59:53.690167
814,9292606.0,5326209,2024-07-03 20:59:53.723533
815,9293608.0,5326210,2024-07-03 20:59:53.756933
816,9294609.0,5326211,2024-07-03 20:59:53.790300
817,9295611.0,5326212,2024-07-03 20:59:53.823700
818,9296612.0,5326213,2024-07-03 20:59:53.857067
819,9297614.0,5326214,2024-07-03 20:59:53.890467
820,9298615.0,5326215,2024-07-03 20:59:53.923833
821,9299616.0,5326216,2024-07-03 20:59:53.957200
822,9300618.0,5326217,2024-07-03 20:59:53.990600
823,9301620.0,5326218,2024-07-03 20:59:54.024000
824,9302621.0,5326219,2024-07-03 20:59:54.057367
825,9303622.0,5326220,2024-07-03 20:59:54.090733
826,9304624.0,5326221,2024-07-03 20:59:54.124133
827,9305625.0,5326222,2024-07-03 20:59:54.157500
828,9306627.0,5326223,2024-07-03 20:59:54.190900
829,9307628.0,5326224,2024-07-03 20:59:54.224267
830,9308629.0,5326225,2024-07-03 20:59:54.257633
831,9309631.0,5326226,2024-07-03 20:59:54.291033
832,9310632.0,5326227,2024-07-03 20:59:54.324400
833,9311634.0,5326228,2024-07-03 20:59:54.357800
834,9312635.0,5326229,2024-07-03 20:59:54.391167
835,9313637.0,5326230,2024-07-03 20:59:54.424567
836,9314638.0,5326231,2024-07-03 20:59:54.457933
837,9315639.0,5326232,2024-07-03 20:59:54.491300
838,9316641.0,5326233,2024-07-03 20:59:54.524700
839,9317642.0,5326234,2024-07-03 20:59:54.558067
840,9318644.0,5326235,2024-07-03 20:59:54.591467
841,9319645.0,5326236,2024-07-03 20:59:54.624833
842,9320646.0,5326237,2024-07-03 20:59:54.658200
843,9321648.0,5326238,2024-07-03 20:59:54.691600
844,9322649.0,5326239,2024-07-03 20:59:54.724967
845,9323651.0,5326240,2024-07-03 20:59:54.758367
846,9324652.0,5326241,2024-07-03 20:59:54.791733
847,9325653.0,5326242,2024-07-03 20:59:54.825100
848,9326655.0,5326243,2024-07-03 20:59:54.858500
849,9327656.0,5326244,2024-07-03 20:59:54.891867
850,9328658.0,5326245,2024-07-03 20:59:54.925267
851,9329659.0,5326246,2024-07-03 20:59:54.958633
852,9330660.0,5326247,2024-07-03 20:59:54.992000
853,9331662.0,5326248,2024-07-03 20:59:55.025400
854,9332663.0,5326249,2024-07-03 20:59:55.058767
855,9333665.0,5326250,2024-07-03 20:59:55.092167
856,9334666.0,5326251,2024-07-03 20:59:55.125533
857,9335667.0,5326252,2024-07-03 20:59:55.158900
858,9336669.0,5326253,2024-07-03 20:59:55.192300
859,9337670.0,5326254,2024-07-03 20:59:55.225667
860,9338672.0,5326255,2024-07-03 20:59:55.259067
861,9339673.0,5326256,2024-07-03 20:59:55.292433
862,9340674.0,5326257,2024-07-03 20:59:55.325800
863,9341676.0,5326258,2024-07-03 20:59:55.359200
864,9342677.0,5326259,2024-07-03 20:59:55.392567
865,9343679.0,5326260,2024-07-03 20:59:55.425967
866,9344680.0,5326261,2024-07-03 20:59:55.459333
867,9345681.0,5326262,2024-07-03 20:59:55.492700
868,9346683.0,5326263,2024-07-03 20:59:55.526100
869,9347684.0,5326264,2024-07-03 20:59:55.559467
870,9348686.0,5326265,2024-07-03 20:59:55.592867
871,9349687.0,5326266,2024-07-03 20:59:55.626233
872,9350688.0,5326267,2024-07-03 20:59:55.659600
873,9351690.0,5326268,2024-07-03 20:59:55.693000
874,9352691.0,5326269,2024-07-03 20:59:55.726367
875,9353693.0,5326270,2024-07-03 20:59:55.759767
876,9354694.0,5326271,2024-07-03 20:59:55.793133
877,9355696.0,5326272,2024-07-03 20:59:55.826533
878,9356697.0,5326273,2024-07-03 20:59:55.859900
879,9357698.0,5326274,2024-07-03 20:59:55.893267
880,9358700.0,5326275,2024-07-03 20:59:55.926667
881,9359701.0,5326276,2024-07-03 20:59:55.960033
882,9360703.0,5326277,2024-07-03 20:59:55.993433
883,9361704.0,5326278,2024-07-03 20:59:56.026800
884,9362705.0,5326279,2024-07-03 20:59:56.060167
885,9363707.0,5326280,2024-07-03 20:59:56.093567
886,9364708.0,5326281,2024-07-03 20:59:56.126933
887,9365710.0,5326282,2024-07-03 20:59:56.160333
888,9366711.0,5326283,2024-07-03 20:59:56.193700
889,9367712.0,5326284,2024-07-03 20:59:56.227067
890,9368714.0,5326285,2024-07-03 20:59:56.260467
891,9369715.0,5326286,2024-07-03 20:59:56.293833
892,9370717.0,5326287,2024-07-03 20:59:56.327233
893,9371718.0,5326288,2024-07-03 20:59:56.360600
894,9372720.0,5326289,2024-07-03 20:59:56.394000
895,9373721.0,5326290,2024-07-03 20:59:56.427367
896,9374722.0,5326291,2024-07-03 20:59:56.460733
897,9375724.0,5326292,2024-07-03 20:59:56.494133
898,9376725.0,5326293,2024-07-03 20:59:56.527500
899,9377727.0,5326294,2024-07-03 20:59:56.560900
900,9378728.0,5326295,2024-07-03 20:59:56.594267
901,9379729.0,5326296,2024-07-03 20:59:56.627633
902,9380731.0,5326297,2024-07-03 20:59:56.661033
903,9381732.0,5326298,2024-07-03 20:59:56.694400
904,9382733.0,5326299,2024-07-03 20:59:56.727767
905,9383735.0,5326300,2024-07-03 20:59:56.761167
906,9384736.0,5326301,2024-07-03 20:59:56.794533
907,9385738.0,5326302,2024-07-03 20:59:56.827933
908,9386739.0,5326303,2024-07-03 20:59:56.861300
909,9387741.0,5326304,2024-07-03 20:59:56.894700
910,9388742.0,5326305,2024-07-03 20:59:56.928067
911,9389744.0,5326306,2024-07-03 20:59:56.961467
912,9390745.0,5326307,2024-07-03 20:59:56.994833
913,9391746.0,5326308,2024-07-03 20:59:57.028200
914,9392748.0,5326309,2024-07-03 20:59:57.061600
915,9393749.0,5326310,2024-07-03 20:59:57.094967
916,9394751.0,5326311,2024-07-03 20:59:57.128367
917,9395752.0,5326312,2024-07-03 20:59:57.161733
918,9396753.0,5326313,2024-07-03 20:59:57.195100
919,9397755.0,5326314,2024-07-03 20:59:57.228500
